PerformanceID,CampaignID,AdFormat,Impressions,Clicks,Cost,CampaignName,Objective,StartDate,EndDate,Budget,TargetGender,TargetAgeGroup,TargetInterests,AdPlatform,Company,CampaignDurationDays,CPM,CPC,CTR,CostPerDay,Year,Month,MonthNum
ADP-5492,CAMP-387,Video Ad,504007,265,3716.15,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,7.37,14.0232,0.052578635,86.4221,2025,Apr,4
ADP-5493,CAMP-387,Image Ad,1026988,1939,4917.69,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,4.79,2.5362,0.188804543,114.3649,2025,Apr,4
ADP-5494,CAMP-387,Story Ad,476251,182,2562.15,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,5.38,14.0777,0.038215143,59.5849,2025,Apr,4
ADP-5495,CAMP-387,Image Ad,401459,1351,1897.58,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,4.73,1.4046,0.336522534,44.1298,2025,Apr,4
ADP-5496,CAMP-387,Carousel Ad,289493,1067,1581.29,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,5.46,1.482,0.368575406,36.7742,2025,Apr,4
ADP-5497,CAMP-387,Image Ad,349582,1231,1961.2,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,5.61,1.5932,0.352134835,45.6093,2025,Apr,4
ADP-5498,CAMP-387,Carousel Ad,633971,770,4446.81,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,7.01,5.7751,0.12145666,103.4142,2025,Apr,4
ADP-5499,CAMP-387,Image Ad,400301,394,2187.03,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,5.46,5.5508,0.098425934,50.8612,2025,Apr,4
ADP-5500,CAMP-387,Image Ad,671934,418,3259.1,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,4.85,7.7969,0.062208491,75.793,2025,Apr,4
ADP-5501,CAMP-387,Image Ad,888615,200,3117.5,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,3.51,15.5875,0.022506935,72.5,2025,Apr,4
ADP-5502,CAMP-387,Carousel Ad,157437,568,1227.02,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,7.79,2.1602,0.360779232,28.5353,2025,Apr,4
ADP-5503,CAMP-387,Carousel Ad,307784,487,2210.17,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,7.18,4.5383,0.158227848,51.3993,2025,Apr,4
ADP-5504,CAMP-387,Story Ad,1066968,950,4763.09,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,4.46,5.0138,0.089037347,110.7695,2025,Apr,4
ADP-5505,CAMP-387,Image Ad,572520,341,2815.72,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,4.92,8.2572,0.059561238,65.4819,2025,Apr,4
ADP-5506,CAMP-387,Video Ad,526023,427,4826.38,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,9.18,11.303,0.081175158,112.2414,2025,Apr,4
ADP-5507,CAMP-387,Story Ad,409344,169,1726.55,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,4.22,10.2163,0.041285569,40.1523,2025,Apr,4
ADP-5508,CAMP-387,Video Ad,556237,518,4399.38,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,7.91,8.493,0.093125772,102.3112,2025,Apr,4
ADP-5509,CAMP-387,Image Ad,262050,762,1179.63,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,4.5,1.5481,0.290784201,27.4333,2025,Apr,4
ADP-5510,CAMP-387,Story Ad,724971,1619,3454.16,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,4.76,2.1335,0.223319278,80.3293,2025,Apr,4
ADP-5511,CAMP-387,Carousel Ad,217800,502,1702.05,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,7.81,3.3905,0.230486685,39.5826,2025,Apr,4
ADP-5512,CAMP-387,Story Ad,398032,1522,1465.29,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,3.68,0.9627,0.382381316,34.0765,2025,Apr,4
ADP-5513,CAMP-387,Video Ad,501778,1304,3599.32,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,7.17,2.7602,0.259875881,83.7051,2025,Apr,4
ADP-5514,CAMP-387,Story Ad,788359,1005,4274.37,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,5.42,4.2531,0.127479993,99.404,2025,Apr,4
ADP-5515,CAMP-387,Image Ad,905255,1127,3350.48,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,3.7,2.9729,0.124495308,77.9181,2025,Apr,4
ADP-5516,CAMP-387,Story Ad,719124,585,3178.01,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,4.42,5.4325,0.081348975,73.9072,2025,Apr,4
ADP-5517,CAMP-387,Carousel Ad,177841,1832,1235.87,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,6.95,0.6746,1.030133659,28.7412,2025,Apr,4
ADP-5518,CAMP-387,Image Ad,264440,334,1353.8,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,5.12,4.0533,0.126304644,31.4837,2025,Apr,4
ADP-5519,CAMP-387,Video Ad,314516,802,1693.07,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,5.38,2.1111,0.254994976,39.3737,2025,Apr,4
ADP-5520,CAMP-387,Video Ad,373842,1994,1755.81,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,4.7,0.8805,0.533380412,40.8328,2025,Apr,4
ADP-5521,CAMP-387,Story Ad,630797,1886,2692.45,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,4.27,1.4276,0.298986837,62.6151,2025,Apr,4
ADP-5522,CAMP-387,Video Ad,284840,1047,1553.81,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,5.46,1.4841,0.367574779,36.1351,2025,Apr,4
ADP-5523,CAMP-387,Carousel Ad,573819,1169,3805.27,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,6.63,3.2551,0.203722777,88.4947,2025,Apr,4
ADP-5524,CAMP-387,Video Ad,210244,705,1888.48,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,8.98,2.6787,0.33532467,43.9181,2025,Apr,4
ADP-5525,CAMP-387,Image Ad,869761,1801,4415.38,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,5.08,2.4516,0.207068379,102.6833,2025,Apr,4
ADP-5526,CAMP-387,Carousel Ad,369712,920,1891.7,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,5.12,2.0562,0.248842342,43.993,2025,Apr,4
ADP-5527,CAMP-387,Carousel Ad,1041134,133,4041.56,Winter Brand Awareness Campaign,Reach,1/4/2025,14/5/2025,249106.96,All,25-34,art,Facebook,Atkore,43,3.88,30.3877,0.012774532,93.9898,2025,Apr,4
ADP-5528,CAMP-388,Carousel Ad,127452,1782,2818.38,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,22.11,1.5816,1.39817343,93.946,2025,Sep,9
ADP-5529,CAMP-388,Video Ad,173212,1611,4182.62,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,24.15,2.5963,0.930074129,139.4207,2025,Sep,9
ADP-5530,CAMP-388,Image Ad,144903,610,2512.57,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,17.34,4.119,0.42097127,83.7523,2025,Sep,9
ADP-5531,CAMP-388,Story Ad,272448,1370,4564.9,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,16.76,3.332,0.50284825,152.1633,2025,Sep,9
ADP-5532,CAMP-388,Video Ad,68273,1132,1641.16,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,24.04,1.4498,1.658049302,54.7053,2025,Sep,9
ADP-5533,CAMP-388,Image Ad,110666,1068,2219.71,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,20.06,2.0784,0.965066055,73.9903,2025,Sep,9
ADP-5534,CAMP-388,Image Ad,151844,1407,2951.16,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,19.44,2.0975,0.926608888,98.372,2025,Sep,9
ADP-5535,CAMP-388,Image Ad,229703,405,3876.93,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,16.88,9.5727,0.176314632,129.231,2025,Sep,9
ADP-5536,CAMP-388,Image Ad,76770,1780,1515.7,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,19.74,0.8515,2.318614042,50.5233,2025,Sep,9
ADP-5537,CAMP-388,Image Ad,171846,1100,3152.77,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,18.35,2.8662,0.640108004,105.0923,2025,Sep,9
ADP-5538,CAMP-388,Story Ad,94821,812,1798.82,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,18.97,2.2153,0.856350387,59.9607,2025,Sep,9
ADP-5539,CAMP-388,Video Ad,86376,1100,2145.58,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,24.84,1.9505,1.273501899,71.5193,2025,Sep,9
ADP-5540,CAMP-388,Video Ad,164412,1665,3640.95,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,22.15,2.1868,1.012699803,121.365,2025,Sep,9
ADP-5541,CAMP-388,Video Ad,120779,1536,3136.74,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,25.97,2.0421,1.27174426,104.558,2025,Sep,9
ADP-5542,CAMP-388,Story Ad,115517,1702,1818.33,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,15.74,1.0683,1.473376213,60.611,2025,Sep,9
ADP-5543,CAMP-388,Carousel Ad,248732,1743,4567.82,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,18.36,2.6207,0.700754225,152.2607,2025,Sep,9
ADP-5544,CAMP-388,Video Ad,102110,1453,2503.18,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,24.51,1.7228,1.422975223,83.4393,2025,Sep,9
ADP-5545,CAMP-388,Image Ad,89966,136,1507.56,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,16.76,11.085,0.151168219,50.252,2025,Sep,9
ADP-5546,CAMP-388,Carousel Ad,118684,1854,2227.49,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,18.77,1.2015,1.562131374,74.2497,2025,Sep,9
ADP-5547,CAMP-388,Video Ad,43375,1285,1069.2,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,24.65,0.8321,2.962536023,35.64,2025,Sep,9
ADP-5548,CAMP-388,Carousel Ad,57992,1727,1295.4,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,22.34,0.7501,2.977996965,43.18,2025,Sep,9
ADP-5549,CAMP-388,Video Ad,115630,1145,2568,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,22.21,2.2428,0.99022745,85.6,2025,Sep,9
ADP-5550,CAMP-388,Video Ad,65773,409,1561.89,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,23.75,3.8188,0.621835708,52.063,2025,Sep,9
ADP-5551,CAMP-388,Image Ad,128050,1021,2784.52,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,21.75,2.7272,0.797344787,92.8173,2025,Sep,9
ADP-5552,CAMP-388,Carousel Ad,67565,677,1281.6,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,18.97,1.8931,1.001998076,42.72,2025,Sep,9
ADP-5553,CAMP-388,Image Ad,200851,662,4012.23,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,19.98,6.0608,0.329597562,133.741,2025,Sep,9
ADP-5554,CAMP-388,Story Ad,231046,817,4970.11,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,21.51,6.0834,0.353609238,165.6703,2025,Sep,9
ADP-5555,CAMP-388,Video Ad,72759,1003,1401.22,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,19.26,1.397,1.378523619,46.7073,2025,Sep,9
ADP-5556,CAMP-388,Story Ad,91286,477,1498.96,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,16.42,3.1425,0.522533576,49.9653,2025,Sep,9
ADP-5557,CAMP-388,Video Ad,85382,1740,2013.04,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,23.58,1.1569,2.03790026,67.1013,2025,Sep,9
ADP-5558,CAMP-388,Carousel Ad,51089,558,1076.1,Q3 Lead Generation Campaign,Lead Generation,15/9/2025,15/10/2025,459424.33,Female,18-24,"sports, health",Instagram,CMS Energy,30,21.06,1.9285,1.092211631,35.87,2025,Sep,9
ADP-5559,CAMP-389,Video Ad,161826,1556,3493.84,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,21.59,2.2454,0.961526578,79.4055,2025,Jan,1
ADP-5560,CAMP-389,Image Ad,132973,1678,1952.48,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,14.68,1.1636,1.261910313,44.3745,2025,Jan,1
ADP-5561,CAMP-389,Video Ad,85045,989,1743.99,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,20.51,1.7634,1.162913752,39.6361,2025,Jan,1
ADP-5562,CAMP-389,Video Ad,80558,1125,1422.08,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,17.65,1.2641,1.396509347,32.32,2025,Jan,1
ADP-5563,CAMP-389,Image Ad,200902,452,3051.5,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,15.19,6.7511,0.224985316,69.3523,2025,Jan,1
ADP-5564,CAMP-389,Image Ad,129428,166,1902.58,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,14.7,11.4613,0.128256637,43.2405,2025,Jan,1
ADP-5565,CAMP-389,Image Ad,241238,748,3794.52,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,15.73,5.0729,0.310067237,86.2391,2025,Jan,1
ADP-5566,CAMP-389,Carousel Ad,217507,1322,4256.97,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,19.57,3.2201,0.607796531,96.7493,2025,Jan,1
ADP-5567,CAMP-389,Video Ad,178996,1197,3451.21,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,19.28,2.8832,0.668730027,78.4366,2025,Jan,1
ADP-5568,CAMP-389,Story Ad,153426,1689,2189.11,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,14.27,1.2961,1.100856439,49.7525,2025,Jan,1
ADP-5569,CAMP-389,Video Ad,50927,846,1016.27,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,19.96,1.2013,1.661201327,23.097,2025,Jan,1
ADP-5570,CAMP-389,Video Ad,77929,129,1643.45,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,21.09,12.7399,0.165535295,37.3511,2025,Jan,1
ADP-5571,CAMP-389,Video Ad,206294,767,3616.68,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,17.53,4.7154,0.371799471,82.1973,2025,Jan,1
ADP-5572,CAMP-389,Video Ad,245436,369,4782.5,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,19.49,12.9607,0.150344693,108.6932,2025,Jan,1
ADP-5573,CAMP-389,Video Ad,79158,895,1662,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,21,1.857,1.130650092,37.7727,2025,Jan,1
ADP-5574,CAMP-389,Story Ad,294908,1936,4273.98,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,14.49,2.2076,0.656475918,97.1359,2025,Jan,1
ADP-5575,CAMP-389,Image Ad,156147,798,2766.6,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,17.72,3.4669,0.511056889,62.8773,2025,Jan,1
ADP-5576,CAMP-389,Carousel Ad,68800,138,1232.77,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,17.92,8.9331,0.200581395,28.0175,2025,Jan,1
ADP-5577,CAMP-389,Video Ad,125785,1231,2648.74,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,21.06,2.1517,0.978654053,60.1986,2025,Jan,1
ADP-5578,CAMP-389,Video Ad,70270,854,1539.7,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,21.91,1.8029,1.215312367,34.9932,2025,Jan,1
ADP-5579,CAMP-389,Video Ad,83527,638,1703.29,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,20.39,2.6697,0.763824871,38.7111,2025,Jan,1
ADP-5580,CAMP-389,Story Ad,265946,110,3978.31,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,14.96,36.1665,0.04136178,90.4161,2025,Jan,1
ADP-5581,CAMP-389,Video Ad,148929,449,3258.47,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,21.88,7.2572,0.301485943,74.0561,2025,Jan,1
ADP-5582,CAMP-389,Video Ad,134591,741,2675.66,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,19.88,3.6109,0.550556872,60.8105,2025,Jan,1
ADP-5583,CAMP-389,Video Ad,244410,1823,4322.81,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,17.69,2.3713,0.745877828,98.2457,2025,Jan,1
ADP-5584,CAMP-389,Video Ad,224626,1306,4758.07,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,21.18,3.6432,0.581410879,108.138,2025,Jan,1
ADP-5585,CAMP-389,Story Ad,268391,1019,4581.17,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,17.07,4.4958,0.379669959,104.1175,2025,Jan,1
ADP-5586,CAMP-389,Carousel Ad,156416,1451,3040.59,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,19.44,2.0955,0.92765446,69.1043,2025,Jan,1
ADP-5587,CAMP-389,Video Ad,56990,466,1137.84,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,19.97,2.4417,0.817687314,25.86,2025,Jan,1
ADP-5588,CAMP-389,Video Ad,240227,739,4486.86,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,18.68,6.0715,0.307625704,101.9741,2025,Jan,1
ADP-5589,CAMP-389,Carousel Ad,237932,1365,3936.21,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,16.54,2.8837,0.573693324,89.4593,2025,Jan,1
ADP-5590,CAMP-389,Video Ad,198153,1639,3508.55,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,17.71,2.1407,0.827138625,79.7398,2025,Jan,1
ADP-5591,CAMP-389,Image Ad,215148,394,3476.94,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,16.16,8.8247,0.183129753,79.0214,2025,Jan,1
ADP-5592,CAMP-389,Video Ad,214594,740,4395.21,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,20.48,5.9395,0.344837228,99.8911,2025,Jan,1
ADP-5593,CAMP-389,Story Ad,211160,1998,3376.53,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,15.99,1.69,0.946201932,76.7393,2025,Jan,1
ADP-5594,CAMP-389,Image Ad,271068,1598,4406.12,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,16.25,2.7573,0.589519973,100.1391,2025,Jan,1
ADP-5595,CAMP-389,Carousel Ad,174286,843,3514.59,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,20.17,4.1691,0.483687732,79.877,2025,Jan,1
ADP-5596,CAMP-389,Carousel Ad,199704,516,3231.85,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,16.18,6.2633,0.258382406,73.4511,2025,Jan,1
ADP-5597,CAMP-389,Image Ad,187229,1877,2789.7,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,14.9,1.4863,1.002515636,63.4023,2025,Jan,1
ADP-5598,CAMP-389,Image Ad,168586,241,3015.93,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,17.89,12.5142,0.142953745,68.5439,2025,Jan,1
ADP-5599,CAMP-389,Image Ad,211734,679,3588.85,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,16.95,5.2855,0.320685388,81.5648,2025,Jan,1
ADP-5600,CAMP-389,Image Ad,252249,1757,4442.27,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,17.61,2.5283,0.69653398,100.9607,2025,Jan,1
ADP-5601,CAMP-389,Carousel Ad,214844,1832,3452.62,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,16.07,1.8846,0.852711735,78.4686,2025,Jan,1
ADP-5602,CAMP-389,Story Ad,75345,498,1182.27,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,15.69,2.374,0.660959586,26.8698,2025,Jan,1
ADP-5603,CAMP-389,Video Ad,71492,1285,1217.65,Q3 Sales Campaign,Sales,29/1/2025,14/3/2025,262671.03,All,All,"fashion, technology",Facebook,Plains GP Holdings,44,17.03,0.9476,1.797403905,27.6739,2025,Jan,1
ADP-5604,CAMP-390,Carousel Ad,777655,507,4974.71,Q3 Engagement Campaign,Reach,26/5/2025,4/7/2025,56464.96,Male,18-24,"photography, technology",Facebook,Atkore,39,6.4,9.8121,0.065196006,127.5567,2025,May,5
